id,run,time,fuel_consumption,speed,acc_long,acc_lat,acc_norm,throttle_position,engine_speed,steering_angle,deflection,deterministic_score,fuzzy_score,jerk_score,deterministic_class,fuzzy_class,jerk_class,group_match_strength,group_match_id,cluster_id,cluster_score
245,1,245,371.2,14,-0.2,0,0.2,6.6,915,-3.5,2.9,0,0.152950819672131,0.982279753415585,Normal,Calmo,Normal,2,1,1,1.25734770838132
246,1,246,358.4,16,-0.2,0,0.2,7.1,958,-2.6,0.9,0,0.152950819672131,0.982279753415585,Normal,Calmo,Normal,2,1,1,1.2534663817279
247,1,247,460.8,17,-0.1,0,0.1,7.5,1168,-3.4,0.8,0,0.152950819672131,0.857404061647518,Normal,Calmo,Normal,2,1,1,1.34885817370665
248,1,248,358.4,19,-0.3,0,0.3,6.6,1110,-1.4,2,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,1,1,0.9891590901845
249,1,249,345.6,20,-0.3,0,0.3,7.1,1116,4.5,5.9,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,1,1,0.921006357789885
250,1,250,371.2,21,-0.3,0,0.3,7.1,1179,2.6,1.9,0,0.154838709677419,0.677837427471396,Normal,Calmo,Normal,2,1,1,0.986210503787756
251,1,251,486.4,23,-0.2,0,0.2,7.5,1455,0,2.6,0,0.15875,0.677837427471396,Normal,Calmo,Normal,2,1,1,1.25788293317112
252,1,252,448,24,-0.2,0,0.2,7.5,1508,-0.5,0.5,0,0.160769230769231,0.5771577722848,Normal,Calmo,Normal,2,1,1,1.34364901514926
253,1,253,486.4,25,-0.2,0,0.2,7.5,1595,0,0.5,0,0.162828282828283,0.5771577722848,Normal,Calmo,Normal,2,1,1,1.43295732855743
254,1,254,422.4,26,-0.4,0,0.4,7.1,1487,-0.5,0.5,0,0.164925373134328,0.491139876707791,Normal,Calmo,Calmo,3,1,1,1.07370095411155
255,1,255,422.4,27,-0.5,0,0.5,7.1,1475,0,0.5,0,0.167058823529412,0.525050613606558,Normal,Calmo,Normal,2,1,1,0.976995415684331
256,1,256,409.6,28,-0.4,0.1,0.412310562561766,7.1,1496,3.3,3.3,0,0.169227053140097,0.535877538529699,Normal,Calmo,Normal,2,1,1,1.04946687444641
257,1,257,384,28,-0.7,1.2,1.38924439894498,7.1,1472,63.1,59.8,0,0.169227053140097,0.535877538529698,Normal,Calmo,Normal,2,1,1,2.53455140249978
258,1,258,384,28,-0.6,1.9,1.99248588451713,7.1,1472,69.6,6.49999999999999,0,0.169227053140097,0.525050613606558,Normal,Calmo,Normal,2,1,1,2.7602514775212
259,1,259,576,28,-0.2,1.4,1.41421356237309,9.9,1727,61,8.59999999999999,0,0.169820867736433,0.491139876707792,Normal,Calmo,Calmo,3,1,1,1.85471771817163
260,1,260,1164.8,28,0.3,1.4,1.43178210632764,14.1,1910,53.8,7.2,0,0.170589050695068,0.491139876707792,Normal,Calmo,Calmo,3,1,1,2.27774647395624
261,1,261,883.2,29,0.1,1.3,1.30384048104053,9.4,1884,23.7,30.1,0,0.171428571428571,0.491139876707792,Normal,Calmo,Calmo,3,1,1,2.06094788294618
262,1,262,1203.2,30,0.3,0.2,0.360555127546399,16.5,2022,2.6,21.1,0,0.173661971830986,0.428702030823759,Normal,Calmo,Calmo,3,1,2,1.32706898059463
263,1,263,985.6,31,0.1,0.2,0.223606797749979,9.4,1981,8.3,5.7,0,0.171428571428571,0.428702030823759,Normal,Calmo,Calmo,3,1,2,1.07555202460255
264,1,264,729.6,31,0,0.3,0.3,10.8,1598,7.7,0.600000000000001,0,0.171428571428571,0.491139876707791,Normal,Calmo,Calmo,3,1,2,1.19976255991155
265,1,265,806.4,32,0.1,0.1,0.14142135623731,11.8,1579,1.6,6.1,0,0.169227053140097,0.525050613606557,Normal,Calmo,Normal,2,1,2,1.28603280364607
266,1,266,1254.4,33,0.4,0.1,0.412310562561766,18.3,1619,-1.5,3.1,0,0.167058823529412,0.525050613606557,Normal,Calmo,Normal,2,1,2,1.10297299010532
267,1,267,1651.2,36,0.6,-0.1,0.608276253029822,24.4,1727,-2.9,1.4,0,0.160769230769231,0.718955162260602,Normal,Calmo,Normal,2,1,2,1.33676983542668
268,1,268,1369.6,38,0.3,0,0.3,15,1824,1.2,4.1,0,0.156772486772487,0.710921891552893,Normal,Calmo,Normal,2,1,2,0.860317707749398
269,1,269,422.4,38,-0.3,0.3,0.424264068711929,7.1,1802,4.1,2.9,0,0.156772486772487,0.802028060178354,Normal,Calmo,Normal,2,1,2,1.01504216281877
270,1,270,883.2,38,0.1,0.3,0.316227766016838,12.2,1832,-0.5,4.6,0,0.156772486772487,0.802028060178354,Normal,Calmo,Normal,2,1,2,0.717034302039683
271,1,271,1036.8,39,0.1,0.1,0.14142135623731,12.7,1873,-1.6,1.1,0,0.154838709677419,0.802028060178354,Normal,Calmo,Normal,2,1,2,0.858266745564709
272,1,272,908.8,40,0,0.2,0.2,9.9,1903,0.5,2.1,0,0.152950819672131,0.802028060178354,Normal,Calmo,Normal,2,1,2,0.764583799159308
273,1,273,345.6,39,-0.5,0.3,0.58309518948453,6.1,1871,2.7,2.2,0,0.154838709677419,0.802028060178354,Normal,Calmo,Normal,2,1,2,1.09489107470002
274,1,274,422.4,38,-0.2,0.4,0.447213595499958,8.5,1847,2.6,0.1,0,0.156772486772487,0.837067474325447,Normal,Calmo,Normal,2,1,2,0.981150056588241
275,1,275,652.8,38,-0.1,0.4,0.412310562561766,9.9,1842,2.7,0.1,0,0.156772486772487,0.837067474325447,Normal,Calmo,Normal,2,1,2,0.792745731555287
276,1,276,793.6,38,0,0.2,0.2,11.3,1856,-0.7,3.4,0,0.156772486772487,0.837067474325448,Normal,Calmo,Normal,2,1,2,0.850060106544438
277,1,277,678.4,39,-0.1,0.1,0.14142135623731,8.5,1847,1.1,1.8,0,0.154838709677419,0.710921891552892,Normal,Calmo,Normal,2,1,2,0.974833461563844
278,1,278,358.4,38,-0.4,0.2,0.447213595499958,7.1,1774,3,1.9,0,0.156772486772487,0.718955162260602,Normal,Calmo,Normal,2,1,2,1.08034735703698
279,1,279,1113.6,38,0.2,0.4,0.447213595499958,14.1,1858,8,5,0,0.156772486772487,0.525050613606559,Normal,Calmo,Normal,2,1,2,0.666908959480495
280,1,280,576,38,-0.3,0.5,0.58309518948453,6.6,1823,1.9,6.1,0,0.156772486772487,0.525050613606559,Normal,Calmo,Normal,2,1,2,0.959488145511104
281,1,281,166.4,37,-0.7,0.1,0.707106781186547,7.1,1765,0,1.9,0,0.15875,0.525050613606559,Normal,Calmo,Normal,2,1,2,1.39251890278331
282,1,282,51.2,35,-0.5,0,0.5,7.5,1692,-1.8,1.8,0,0.162828282828283,0.5358775385297,Normal,Calmo,Normal,2,1,2,1.47073358399723
283,1,283,537.6,35,-0.1,-0.1,0.14142135623731,8,1668,0,1.8,0,0.162828282828283,0.686258091051074,Normal,Calmo,Normal,2,1,2,1.24850189841587
284,1,284,448,34,-0.3,0,0.3,7.1,1611,2.3,2.3,0,0.164925373134328,0.643053046235639,Normal,Calmo,Normal,2,1,2,1.26702583379295
285,1,285,320,34,-0.5,0,0.5,5.7,1528,0,2.3,0,0.164925373134328,0.643053046235639,Normal,Calmo,Normal,2,1,1,1.18209867533561
286,1,286,192,32,-0.4,-0.1,0.412310562561766,8,1565,0,0,0,0.169227053140097,0.677837427471395,Normal,Calmo,Normal,2,1,1,1.30668653636521
287,1,287,524.8,32,-0.2,0,0.2,7.1,1518,0.5,0.5,0,0.169227053140097,0.750228553941579,Normal,Calmo,Normal,2,1,2,1.42838331479437
288,1,288,473.6,32,-0.2,-0.1,0.223606797749979,8.9,1527,0.8,0.3,0,0.169227053140097,0.750228553941579,Normal,Calmo,Normal,2,1,2,1.40913964533048
289,1,289,1216,32,0.3,0,0.3,15,1575,1.6,0.8,0,0.169227053140097,0.830177912932859,Normal,Calmo,Normal,2,1,2,1.17549663233373
290,1,290,729.6,33,-0.1,-0.2,0.223606797749979,7.1,1574,-1.6,3.2,0,0.167058823529412,0.750228553941579,Normal,Calmo,Normal,2,1,2,1.24455872299719
291,1,291,140.8,32,-0.5,-0.2,0.53851648071345,6.1,1538,-1.9,0.3,0,0.169227053140097,0.830177912932859,Normal,Calmo,Normal,2,1,1,1.20172729673869
292,1,292,0,31,-0.5,-0.1,0.509901951359279,6.6,1466,0.8,2.7,0,0.171428571428571,0.890266629830519,Normal,Calmo,Normal,2,1,1,1.15169642158385
293,1,293,0,29,-0.6,0,0.6,6.1,1385,0,0.8,0,0.171428571428571,0.802028060178353,Normal,Calmo,Normal,2,1,1,1.03537396429666
294,1,294,12.8,27,-0.6,0,0.6,5.7,1259,1.2,1.2,0,0.167058823529412,0.837067474325447,Normal,Calmo,Normal,2,1,1,0.919833492000637
295,1,295,307.2,26,-0.4,-0.1,0.412310562561766,6.6,977,0.9,0.3,0,0.164925373134328,0.837067474325447,Normal,Calmo,Normal,2,1,1,1.02224575183671
296,1,296,345.6,25,-0.8,-0.1,0.806225774829855,6.6,978,0.9,0,0,0.162828282828283,0.718955162260601,Normal,Calmo,Normal,2,1,1,0.840140235606112
297,1,297,358.4,21,-1.5,-0.1,1.50332963783729,6.1,939,0.9,0,0,0.173501577581177,0.982279753415585,Normal,Calmo,Normal,2,1,1,1.82750971957401
298,1,298,409.6,17,-1.6,-0.1,1.60312195418814,7.1,1020,3,2.1,0,0.169083122390946,0.982279753415584,Normal,Calmo,Normal,2,1,1,1.9441654857537
299,1,299,460.8,12,-1.5,-0.1,1.50332963783729,7.5,922,0,3,0,0.173501577581177,0.964579569353458,Normal,Calmo,Normal,2,1,1,1.79595205458838
300,1,300,460.8,8,-1.6,-0.1,1.60312195418814,7.5,855,1.6,1.6,0,0.169083122390946,0.964579569353458,Normal,Calmo,Normal,2,1,1,2.06165007500027
301,1,301,435.2,3,-1.4,-0.1,1.40356688476182,7.1,808,1.6,0,0,0.16937383669685,0.934334414625713,Normal,Calmo,Normal,2,1,1,1.82263009874284
359,1,359,588.8,2,0.7,0,0.7,9.9,970,8.8,1.5,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,1,1,0.951297580692674
360,1,360,704,6,0.8,-0.1,0.806225774829855,9.9,1246,4.1,4.7,0,0.152950819672131,0.857404061647519,Normal,Calmo,Normal,2,1,1,0.720795083798171
361,1,361,652.8,8,0.3,-0.1,0.316227766016838,9.4,1373,-2.2,6.3,0,0.152950819672131,0.982279753415584,Normal,Calmo,Normal,2,1,1,1.0180132372745
362,1,362,1036.8,10,0.8,-0.1,0.806225774829855,14.1,1712,-6.5,4.3,0,0.152950819672131,0.982279753415584,Normal,Calmo,Normal,2,1,1,1.3504954006631
363,1,363,1318.4,13,0.8,-0.2,0.824621125123532,15.5,2002,-4.5,2,0,0.152950819672131,0.964579569353458,Normal,Calmo,Normal,2,1,2,1.94717934984569
364,1,364,1305.6,16,0.8,-0.1,0.806225774829855,15,1759,-6.6,2.1,0,0.152950819672131,0.964579569353458,Normal,Calmo,Normal,2,1,1,1.6107507892713
365,1,365,691.2,17,0,-0.1,0.1,8.9,1706,-11.8,5.2,0,0.152950819672131,1.01109171751642,Normal,Calmo,Agressivo,2,1,1,1.62482320351924
366,1,366,960,18,0.3,-0.2,0.360555127546399,12.7,1850,-16.3,4.5,0,0.152950819672131,1.01109171751642,Normal,Calmo,Agressivo,2,1,2,1.52202116788705
367,1,367,972.8,19,0.3,-0.2,0.360555127546399,10.8,1935,-19.9,3.6,0,0.152950819672131,1.01109171751642,Normal,Calmo,Agressivo,2,1,2,1.47833009447289
368,1,368,448,19,-0.3,-0.3,0.424264068711929,7.5,1388,-34.6,14.7,0,0.152950819672131,0.958606883014136,Normal,Calmo,Normal,2,1,1,0.680782133494088
369,1,369,448,17,-0.8,-0.1,0.806225774829855,7.5,1160,-35.4,0.799999999999997,0,0.152950819672131,0.958606883014136,Normal,Calmo,Normal,2,1,1,0.590961552795926
370,1,370,448,15,-0.8,0.1,0.806225774829855,7.5,1032,-28.2,7.2,0,0.152950819672131,0.934334414625713,Normal,Calmo,Normal,2,1,1,0.474916640641429
371,1,371,448,14,-0.1,0.1,0.14142135623731,7.5,956,-33.6,5.4,0,0.152950819672131,0.837067474325448,Normal,Calmo,Normal,2,1,1,1.28921781062904
372,1,372,601.6,14,0.1,0.1,0.14142135623731,9.9,1113,-22.1,11.5,0,0.152950819672131,0.802028060178355,Normal,Calmo,Normal,2,1,1,1.18450780728782
373,1,373,716.8,15,0.3,0.1,0.316227766016838,9.4,1256,-13.3,8.8,0,0.152950819672131,0.802028060178355,Normal,Calmo,Normal,2,1,1,0.884692773608823
374,1,374,448,15,-0.1,0.1,0.14142135623731,7.1,1018,-6.2,7.1,0,0.152950819672131,0.750228553941579,Normal,Calmo,Normal,2,1,1,1.23188568845246
375,1,375,396.8,15,-0.1,0.3,0.316227766016838,7.1,967,41.6,47.8,0,0.152950819672131,0.686258091051074,Normal,Calmo,Normal,2,1,1,1.72535382166507
376,1,376,396.8,15,-0.3,0.8,0.854400374531753,7.1,940,93.3,51.7,0,0.152950819672131,0.686258091051074,Normal,Calmo,Normal,2,1,1,1.73682408140498
377,1,377,409.6,14,-0.2,0.7,0.728010988928052,7.1,923,97,3.7,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,1,1,0.685932285258802
378,1,378,435.2,14,-0.1,0.7,0.707106781186547,8,935,108.5,11.5,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,1,1,0.5188537210705
379,1,379,729.6,14,0.2,0.8,0.824621125123532,11.3,1230,120.9,12.4,0,0.152950819672131,0.525050613606559,Normal,Calmo,Normal,2,1,1,0.470245135792219
380,1,380,1088,16,0.5,1.1,1.20830459735946,16,1488,123.6,2.69999999999999,0,0.161097401317754,0.64305304623564,Normal,Calmo,Normal,2,1,1,1.53630726454103
381,1,381,1574.4,18,0.8,1.3,1.52643375224737,23,1729,101.7,21.9,0,0.172436210710111,0.686258091051075,Normal,Calmo,Normal,2,1,1,2.54796457009489
382,1,382,1792,21,0.9,0.8,1.20415945787923,29.1,1791,28.4,73.3,0,0.160932941196905,0.686258091051075,Normal,Calmo,Normal,2,1,1,3.58135793930899
383,1,383,1830.4,24,0.8,0.1,0.806225774829855,35.2,1698,-1.9,30.3,0,0.160769230769231,0.710921891552893,Normal,Calmo,Normal,2,1,2,2.49076762463156
384,1,384,806.4,25,0.1,-0.1,0.14142135623731,8.5,1636,-7.7,5.8,0,0.162828282828283,0.837067474325447,Normal,Calmo,Normal,2,1,2,1.49357035108188
385,1,385,499.2,24,-0.6,0,0.6,7.5,1521,-1.5,6.2,0,0.160769230769231,0.837067474325447,Normal,Calmo,Normal,2,1,1,0.782297369740723
386,1,386,448,21,-0.9,0.1,0.905538513813742,7.5,1344,-7.7,6.2,0,0.154838709677419,0.890266629830519,Normal,Calmo,Normal,2,1,1,0.619673030657193
387,1,387,435.2,19,-0.5,-0.1,0.509901951359279,7.1,1187,-13.8,6.1,0,0.152950819672131,0.890266629830519,Normal,Calmo,Normal,2,1,1,0.517877259592897
388,1,388,396.8,18,-0.2,0,0.2,7.1,1109,-12.5,1.3,0,0.152950819672131,0.890266629830519,Normal,Calmo,Normal,2,1,1,1.16994653542686
389,1,389,512,18,-0.1,0.1,0.14142135623731,9.4,1184,-7.7,4.8,0,0.152950819672131,0.830177912932858,Normal,Calmo,Normal,2,1,1,1.21103210368205
390,1,390,1049.6,18,0.5,0.2,0.53851648071345,15.5,1524,-6.5,1.2,0,0.152950819672131,0.802028060178353,Normal,Calmo,Normal,2,1,1,1.20015928665104
391,1,391,1574.4,21,0.8,0.1,0.806225774829855,23,1750,-2.3,4.2,0,0.154838709677419,1.01109171751642,Normal,Calmo,Agressivo,2,1,2,1.82883825300116
392,1,392,1817.6,24,0.9,0.1,0.905538513813742,70,1709,-0.5,1.8,0.170322580645161,0.160769230769231,1.0717550770594,Agressivo,Calmo,Agressivo,2,3,3,2.60713441405121
393,1,393,1971.2,27,0.9,0.1,0.905538513813742,99.1,1763,-1.1,0.6,0.325209677419355,0.167058823529412,1.0717550770594,Agressivo,Calmo,Agressivo,2,3,3,2.61897991240471
394,1,394,2176,30,1,0,1,91.1,1933,-0.8,0.3,0.282629032258065,0.173661971830986,1.05010122721312,Agressivo,Calmo,Agressivo,2,3,3,2.07047677580248
395,1,395,2406.4,34,1,0,1,67.2,2150,0.7,1.5,0.15541935483871,0.164925373134328,1.01109171751642,Agressivo,Calmo,Agressivo,2,3,3,1.55420283628081
396,1,396,1868.8,37,0.6,0.1,0.608276253029822,20.7,2297,0,0.7,0,0.15875,0.934334414625713,Normal,Calmo,Normal,2,1,2,1.55156873827554
397,1,397,614.4,37,-0.1,0,0.1,9.4,1862,-0.9,0.9,0,0.15875,1.17404886365224,Normal,Calmo,Agressivo,2,1,2,1.09974497078979
398,1,398,742.4,37,0,-0.2,0.2,10.4,1850,-5.9,5,0,0.15875,1.21727977035329,Normal,Calmo,Agressivo,2,1,2,0.915931396493853
399,1,399,1241.6,37,0.3,-0.2,0.360555127546399,15,1969,-1.8,4.1,0,0.15875,1.24987045947791,Normal,Calmo,Agressivo,2,1,2,0.774746299411144
400,1,400,435.2,37,-0.3,0.1,0.316227766016838,5.2,1603,2.9,4.7,0,0.15875,1.24987045947791,Normal,Calmo,Agressivo,2,1,2,1.23446122732097
401,1,401,256,36,-0.8,0.3,0.854400374531753,6.1,1103,12.4,9.5,0,0.160769230769231,0.982279753415583,Normal,Calmo,Normal,2,1,1,0.96795912270543
402,1,402,320,32,-1.5,0.5,1.58113883008419,6.6,1140,5.3,7.1,0,0.170020305527581,1.21727977035329,Normal,Calmo,Agressivo,2,1,1,1.95440582331564
403,1,403,307.2,26,-1.7,0.3,1.72626765016321,6.6,973,5.9,0.600000000000001,0,0.164925373134328,1.21727977035329,Normal,Calmo,Agressivo,2,1,1,2.25965188197917
404,1,404,320,21,-1.5,0.3,1.52970585407784,6.6,891,5.9,0,0,0.17229173364959,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,1.9038857022219
405,1,405,371.2,17,-0.8,0.2,0.824621125123532,7.1,972,5.8,0.100000000000001,0,0.152950819672131,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,0.767978368587699
406,1,406,473.6,16,-0.1,0.1,0.14142135623731,9.4,1083,-2.6,8.4,0,0.152950819672131,1.28610609247128,Normal,Calmo,Agressivo,2,1,1,1.19038341216026
407,1,407,1267.2,17,0.7,0.1,0.707106781186547,19.3,1606,-1.7,0.9,0,0.152950819672131,1.21727977035329,Normal,Calmo,Agressivo,2,1,1,1.48844244873939
408,1,408,1984,20,1.1,0.2,1.11803398874989,55.9,1885,3,4.7,0.0952741935483871,0.15746696402075,1.17893058476534,Agressivo,Calmo,Agressivo,2,3,3,2.68437876482098
409,1,409,1894.4,24,0.9,0.2,0.921954445729289,100,1726,6.9,3.9,0.33,0.160769230769231,1.0929800103436,Agressivo,Calmo,Agressivo,2,3,3,2.78319482301798
410,1,410,1881.6,27,0.9,0.2,0.921954445729289,99.6,1760,2.9,4,0.327870967741935,0.167058823529412,0.98810935802785,Agressivo,Calmo,Normal,0,0,3,2.6832252384253
411,1,411,2086.4,30,0.9,0.1,0.905538513813742,45.6,1914,-1.9,4.8,0.0404516129032258,0.173661971830986,1.0929800103436,Agressivo,Calmo,Agressivo,2,3,2,2.61869966270754
412,1,412,1228.8,32,0.4,0,0.4,12.2,2006,-1,0.9,0,0.169227053140097,0.934334414625713,Normal,Calmo,Normal,2,1,2,0.962783046317358
413,1,413,640,32,0,0,0,10.4,1652,0.8,1.8,0,0.169227053140097,0.934334414625713,Normal,Calmo,Normal,2,1,2,1.43706770783739
414,1,414,1241.6,33,0.4,0,0.4,17.9,1695,0.8,0,0,0.167058823529412,0.934334414625713,Normal,Calmo,Normal,2,1,2,1.03443450957043
415,1,415,1446.4,35,0.5,0,0.5,20.7,1667,0.7,0.1,0,0.162828282828283,0.934334414625713,Normal,Calmo,Normal,2,1,2,1.14050693362472
416,1,416,1036.8,36,0.2,0,0.2,10.4,1716,6.2,5.5,0,0.160769230769231,0.677837427471395,Normal,Calmo,Normal,2,1,2,0.973059663036373
417,1,417,358.4,35,-0.4,0.1,0.412310562561766,6.1,1644,3.4,2.8,0,0.162828282828283,0.677837427471395,Normal,Calmo,Normal,2,1,2,1.25863575286092
418,1,418,921.6,35,0.1,0,0.1,13.2,1692,3.9,0.5,0,0.162828282828283,0.5771577722848,Normal,Calmo,Normal,2,1,2,1.12219296712596
419,1,419,742.4,35,0,0.1,0.1,8,1666,4.8,0.9,0,0.162828282828283,0.643053046235639,Normal,Calmo,Normal,2,1,2,1.21195649000415
420,1,420,704,35,-0.1,0.1,0.14142135623731,9.4,1692,5.8,1,0,0.162828282828283,0.686258091051074,Normal,Calmo,Normal,2,1,2,1.14141825637357
421,1,421,268.8,34,-0.5,0.1,0.509901951359279,5.7,1580,5.5,0.3,0,0.164925373134328,0.643053046235639,Normal,Calmo,Normal,2,1,1,1.275463968374
422,1,422,396.8,33,-0.3,0.1,0.316227766016838,10.4,1583,6.5,1,0,0.167058823529412,0.686258091051073,Normal,Calmo,Normal,2,1,2,1.31104157642065
423,1,423,870.4,33,0,0.2,0.2,8.9,1586,6.7,0.2,0,0.167058823529412,0.525050613606557,Normal,Calmo,Normal,2,1,2,1.19936606892985
424,1,424,281.6,32,-0.4,0.2,0.447213595499958,6.1,1491,7.3,0.6,0,0.169227053140097,0.525050613606557,Normal,Calmo,Normal,2,1,1,1.17489197524418
425,1,425,1062.4,32,0.3,0.1,0.316227766016838,16,1573,3.7,3.6,0,0.169227053140097,0.525050613606557,Normal,Calmo,Normal,2,1,2,1.14427774893252
426,1,426,806.4,32,0,0.1,0.1,8.9,1550,0.9,2.8,0,0.169227053140097,0.535877538529698,Normal,Calmo,Normal,2,1,2,1.3664384900562
427,1,427,1126.4,33,0.2,0,0.2,16.9,1629,2.7,1.8,0,0.167058823529412,0.525050613606557,Normal,Calmo,Normal,2,1,2,1.15078062737916
428,1,428,1433.6,34,0.4,0,0.4,18.3,1645,2.1,0.6,0,0.164925373134328,0.535877538529697,Normal,Calmo,Normal,2,1,2,1.13612870513152
429,1,429,742.4,34,-0.1,-0.1,0.14142135623731,10.4,1672,-0.8,2.9,0,0.164925373134328,0.525050613606556,Normal,Calmo,Normal,2,1,2,1.16184214930445
430,1,430,1356.8,35,0.4,-0.1,0.412310562561766,16.9,1726,-1.6,0.8,0,0.162828282828283,0.491139876707789,Normal,Calmo,Calmo,3,1,2,0.977712596273063
431,1,431,908.8,36,0.1,-0.1,0.14142135623731,11.8,1819,0.8,2.4,0,0.160769230769231,0.525050613606555,Normal,Calmo,Normal,2,1,2,0.970358905318699
432,1,432,1344,37,0.3,-0.1,0.316227766016838,14.1,1906,-1.6,2.4,0,0.15875,0.525050613606555,Normal,Calmo,Normal,2,1,2,0.842671933280159
433,1,433,947.2,37,0.1,0,0.1,13.2,1901,0.8,2.4,0,0.15875,0.525050613606554,Normal,Calmo,Normal,2,1,2,0.973002728194731
434,1,434,1459.2,39,0.4,0.1,0.412310562561766,16,1971,4.3,3.5,0,0.154838709677419,0.686258091051073,Normal,Calmo,Normal,2,1,2,0.843312681804243
435,1,435,614.4,39,-0.2,0.2,0.282842712474619,8,1845,3.4,0.9,0,0.154838709677419,0.802028060178354,Normal,Calmo,Normal,2,1,2,0.872686967821761
436,1,436,1356.8,39,0.3,0.2,0.360555127546399,16,1932,3.7,0.3,0,0.154838709677419,0.802028060178354,Normal,Calmo,Normal,2,1,2,0.777550865512965
437,1,437,691.2,40,-0.1,0.2,0.223606797749979,7.1,1897,1.5,2.2,0,0.152950819672131,0.802028060178354,Normal,Calmo,Normal,2,1,2,0.861332651519636
438,1,438,972.8,39,0.1,0.1,0.14142135623731,14.1,1924,2.6,1.1,0,0.154838709677419,0.802028060178355,Normal,Calmo,Normal,2,1,2,0.85296877935274
439,1,439,1561.6,41,0.5,0.1,0.509901951359279,19.3,1958,-0.6,3.2,0,0.166009852216749,0.802028060178355,Normal,Calmo,Normal,2,1,2,0.934205434262191
440,1,440,1907.2,42,0.6,0,0.6,24,2041,-0.9,0.3,0,0.178731466227347,0.802028060178355,Normal,Calmo,Normal,2,1,2,1.4061921452363
441,1,441,2073.6,44,0.6,0.1,0.608276253029822,27.3,2141,3.1,4,0,0.203333333333333,0.75022855394158,Normal,Calmo,Normal,2,1,2,1.66722884294627
442,1,442,2252.8,47,0.7,0.2,0.728010988928052,28.7,2246,2.2,0.9,0,0.23872852233677,0.677837427471397,Normal,Calmo,Normal,2,1,2,1.97089270564454
443,1,443,2227.2,49,0.6,0,0.6,24.9,2350,0.1,2.1,0,0.261769911504425,0.677837427471397,Normal,Calmo,Normal,2,1,2,1.86554428229481
444,1,444,1075.2,50,0.1,0,0.1,10.8,2152,0.9,0.8,0,0.273243243243243,0.577157772284802,Normal,Calmo,Normal,2,1,2,0.858396877514081
445,1,445,422.4,49,-0.3,0.1,0.316227766016838,5.7,1687,3,2.1,0,0.261769911504425,0.491139876707793,Normal,Calmo,Calmo,3,1,2,0.959298126527442
446,1,446,64,48,-0.5,0.3,0.58309518948453,7.1,1651,3.9,0.9,0,0.2502787456446,0.491139876707793,Normal,Calmo,Calmo,3,1,2,1.3212018281681
447,1,447,0,46,-0.6,0.2,0.632455532033676,7.1,1583,2.2,1.7,0,0.227079796264856,0.491139876707793,Normal,Calmo,Calmo,3,1,2,1.47512885989665
448,1,448,0,44,-0.5,-0.1,0.509901951359279,7.1,1515,-2.9,5.1,0,0.203333333333333,0.491139876707793,Normal,Calmo,Calmo,3,1,2,1.51230528531757
449,1,449,179.2,43,-0.4,-0.2,0.447213595499958,7.5,1464,-3.2,0.3,0,0.191158940397351,0.491139876707793,Normal,Calmo,Calmo,3,1,2,1.40108667088869
450,1,450,1139.2,42,0.1,0,0.1,14.6,1512,3.7,6.9,0,0.178731466227347,0.525050613606558,Normal,Calmo,Normal,2,1,2,1.16138963368013
451,1,451,844.8,42,0,0.1,0.1,8,1464,1.8,1.9,0,0.178731466227347,0.525050613606558,Normal,Calmo,Normal,2,1,2,1.23940403960957
452,1,452,307.2,41,-0.4,0.1,0.412310562561766,5.7,1363,0.9,0.9,0,0.166009852216749,0.525050613606557,Normal,Calmo,Normal,2,1,1,1.38137293110069
453,1,453,691.2,41,-0.1,0,0.1,11.8,1461,-1.3,2.2,0,0.166009852216749,0.525050613606557,Normal,Calmo,Normal,2,1,2,1.2671263944878
454,1,454,1318.4,41,0.3,0,0.3,17.4,1535,1.1,2.4,0,0.166009852216749,0.535877538529698,Normal,Calmo,Normal,2,1,2,1.02887887519445
455,1,455,1331.2,42,0.3,0,0.3,20.2,1477,2.3,1.2,0,0.178731466227347,0.525050613606557,Normal,Calmo,Normal,2,1,2,1.13799132619621
456,1,456,1510.4,43,0.4,0.1,0.412310562561766,22.6,1492,1.7,0.6,0,0.191158940397351,0.525050613606556,Normal,Calmo,Normal,2,1,2,1.21773287999516
457,1,457,1433.6,44,0.4,0.1,0.412310562561766,21.1,1530,0.9,0.8,0,0.203333333333333,0.535877538529697,Normal,Calmo,Normal,2,1,2,1.07241805617199
458,1,458,1574.4,45,0.4,-0.1,0.412310562561766,33.4,1571,-1.9,2.8,0,0.215294117647059,0.535877538529696,Normal,Calmo,Normal,2,1,2,1.50859161766469
459,1,459,1574.4,47,0.4,0.1,0.412310562561766,24.4,1609,4.8,6.7,0,0.23872852233677,0.535877538529695,Normal,Calmo,Normal,2,1,2,1.1450128836753
460,1,460,1382.4,48,0.3,0.2,0.360555127546399,16.9,1644,2.7,2.1,0,0.2502787456446,0.525050613606555,Normal,Calmo,Normal,2,1,2,0.772285945863606
